TrialNumber,EncodedImage,Directory,Filename,Condition,MemoryProbe,ExpressionIntensity,TestImage,ActorGender,ActorRace,ActorID,FacialExpression1,FacialExpression2,Block
96,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_027_C/F_027_C_neutral_happy_closed,F_027_C_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Caucasian,27,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed01.jpg,Memory,Target,1,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed03.jpg,Memory,Target,3,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed05.jpg,Memory,Target,5,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed07.jpg,Memory,Target,7,No,Female,Other,25,neutral,happy_closed,2
97,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed09.jpg,Memory,Target,9,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed11.jpg,Memory,Target,11,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed13.jpg,Memory,Target,13,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed15.jpg,Memory,Target,15,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed17.jpg,Memory,Target,17,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed19.jpg,Memory,Target,19,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed21.jpg,Memory,Target,21,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed23.jpg,Memory,Target,23,Yes,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed25.jpg,Memory,Target,25,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed27.jpg,Memory,Target,27,No,Female,Other,25,neutral,happy_closed,2
97,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_025_O/F_025_O_neutral_happy_closed,F_025_O_neutral_happy_closed29.jpg,Memory,Target,29,No,Female,Other,25,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed11.jpg,Perception,Target,11,Yes,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Other,6,neutral,happy_closed,2
98,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed27.jpg,Perception,Target,27,No,Female,Other,6,neutral,happy_closed,2
98,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_006_O/F_006_O_neutral_happy_closed,F_006_O_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Other,6,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed13.jpg,Memory,Target,13,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Female,Caucasian,16,neutral,happy_closed,2
99,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed19.jpg,Memory,Target,19,Yes,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Female,Caucasian,16,neutral,happy_closed,2
99,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_016_C/F_016_C_neutral_happy_closed,F_016_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Female,Caucasian,16,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed01.jpg,Memory,Target,1,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed03.jpg,Memory,Target,3,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed05.jpg,Memory,Target,5,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed07.jpg,Memory,Target,7,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed09.jpg,Memory,Target,9,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed11.jpg,Memory,Target,11,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed13.jpg,Memory,Target,13,Yes,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed15.jpg,Memory,Target,15,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed17.jpg,Memory,Target,17,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed19.jpg,Memory,Target,19,No,Female,Caucasian,19,neutral,happy_closed,2
100,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed21.jpg,Memory,Target,21,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed23.jpg,Memory,Target,23,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed25.jpg,Memory,Target,25,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed27.jpg,Memory,Target,27,No,Female,Caucasian,19,neutral,happy_closed,2
100,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_019_C/F_019_C_neutral_happy_closed,F_019_C_neutral_happy_closed29.jpg,Memory,Target,29,No,Female,Caucasian,19,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed01.jpg,Memory,Lure,1,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed03.jpg,Memory,Lure,3,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed05.jpg,Memory,Lure,5,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed07.jpg,Memory,Lure,7,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed09.jpg,Memory,Lure,9,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed11.jpg,Memory,Lure,11,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed13.jpg,Memory,Lure,13,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed15.jpg,Memory,Lure,15,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed17.jpg,Memory,Lure,17,No,Female,Caucasian,2,neutral,happy_closed,2
101,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed19.jpg,Memory,Lure,19,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed21.jpg,Memory,Lure,21,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed23.jpg,Memory,Lure,23,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed25.jpg,Memory,Lure,25,Yes,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed27.jpg,Memory,Lure,27,No,Female,Caucasian,2,neutral,happy_closed,2
101,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_002_C/F_002_C_neutral_happy_closed,F_002_C_neutral_happy_closed29.jpg,Memory,Lure,29,No,Female,Caucasian,2,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed01.jpg,Memory,Lure,1,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed03.jpg,Memory,Lure,3,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed05.jpg,Memory,Lure,5,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed07.jpg,Memory,Lure,7,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed09.jpg,Memory,Lure,9,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed11.jpg,Memory,Lure,11,No,Female,Other,29,neutral,happy_closed,2
102,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed13.jpg,Memory,Lure,13,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed15.jpg,Memory,Lure,15,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed17.jpg,Memory,Lure,17,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed19.jpg,Memory,Lure,19,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed21.jpg,Memory,Lure,21,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed23.jpg,Memory,Lure,23,Yes,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed25.jpg,Memory,Lure,25,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed27.jpg,Memory,Lure,27,No,Female,Other,29,neutral,happy_closed,2
102,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_O_morphs/F_029_O/F_029_O_neutral_happy_closed,F_029_O_neutral_happy_closed29.jpg,Memory,Lure,29,No,Female,Other,29,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed03.jpg,Perception,Target,3,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed05.jpg,Perception,Target,5,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed07.jpg,Perception,Target,7,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed09.jpg,Perception,Target,9,No,Female,Caucasian,10,neutral,happy_closed,2
103,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed11.jpg,Perception,Target,11,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed13.jpg,Perception,Target,13,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed15.jpg,Perception,Target,15,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed17.jpg,Perception,Target,17,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed19.jpg,Perception,Target,19,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed21.jpg,Perception,Target,21,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed23.jpg,Perception,Target,23,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed25.jpg,Perception,Target,25,No,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed27.jpg,Perception,Target,27,Yes,Female,Caucasian,10,neutral,happy_closed,2
103,No,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/F_C_morphs/F_010_C/F_010_C_neutral_happy_closed,F_010_C_neutral_happy_closed29.jpg,Perception,Target,29,No,Female,Caucasian,10,neutral,happy_closed,2
104,Yes,/Volumes/GoogleDrive/My Drive/MemoLab/Experiments/FACEOFF/morfs/M_C_morphs/M_020_C/M_020_C_neutral_happy_closed,M_020_C_neutral_happy_closed01.jpg,Perception,Target,1,No,Male,Caucasian,20,neutral,happy_closed,2
